,name,basetime,fctime,diag,obs,mb000
FF925_MAX_S4-VDG-2021121000-1-2021121300-030,VDG-2021121000-1,2021121300,30,ff925_max_s4,26.405038613006727,-6.466759205668257
FF300_MAX_S4-VDG-2021121000-1-2021121300-030,VDG-2021121000-1,2021121300,30,ff300_max_s4,18.733050440568224,-2.0634602292292072
Z500_P-VDG-2021121000-1-2021121300-030,VDG-2021121000-1,2021121300,30,z500_p,48905.155762568844,-478.46494240396714
TTE-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,tte,0.0,196.55953237102926
MSLP_MIN_P-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,mslp_min_p,97020.6343201393,147.9499697357678
FF10M_MAX_S4-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,ff10m_max_s4,18.51718839041359,-0.1928289117915476
FF925_MAX_S4-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,ff925_max_s4,23.374767370400686,-2.066643271048566
FF300_MAX_S4-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,ff300_max_s4,20.460646587979898,-6.4982772407439136
Z500_P-VDG-2021121000-1-2021121300-036,VDG-2021121000-1,2021121300,36,z500_p,49090.79485833026,-488.87172438247217
TTE-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,tte,0.0,476.1289750189704
MSLP_MIN_P-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,mslp_min_p,97118.37829666608,50.40435305607389
FF10M_MAX_S4-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,ff10m_max_s4,17.08903661321997,-1.8944837193277255
FF925_MAX_S4-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,ff925_max_s4,21.466894204843538,-4.691450286647456
FF300_MAX_S4-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,ff300_max_s4,25.845333593723026,-8.396079992041397
Z500_P-VDG-2021121000-1-2021121300-042,VDG-2021121000-1,2021121300,42,z500_p,49426.3719677836,-733.2477729021848
TTE-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,tte,0.0,487.56440004424314
MSLP_MIN_P-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,mslp_min_p,97155.93682655154,88.89758065479691
FF10M_MAX_S4-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,ff10m_max_s4,16.82528077889908,-2.5023959422727167
FF925_MAX_S4-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,ff925_max_s4,21.078119837392787,-4.896307329159615
FF300_MAX_S4-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,ff300_max_s4,29.350741000000244,-12.79584192465655
Z500_P-VDG-2021121000-1-2021121300-048,VDG-2021121000-1,2021121300,48,z500_p,49786.46542443516,-1034.8253734687823
TTE-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,tte,0.0,466.1679757052592
MSLP_MIN_P-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,mslp_min_p,97091.03530042284,358.4531782507838
FF10M_MAX_S4-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,ff10m_max_s4,18.215280079023774,-5.645895467887781
FF925_MAX_S4-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,ff925_max_s4,23.43112084210956,-9.226612388115466
FF300_MAX_S4-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,ff300_max_s4,24.70973876398718,-11.652285286557685
Z500_P-VDG-2021121000-1-2021121300-054,VDG-2021121000-1,2021121300,54,z500_p,49703.13064732175,-783.3575190261618
TTE-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,tte,0.0,478.86698123987753
MSLP_MIN_P-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,mslp_min_p,97207.38880503176,604.3165967639798
FF10M_MAX_S4-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,ff10m_max_s4,19.747482257361764,-10.104994957283722
FF925_MAX_S4-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,ff925_max_s4,25.68335123123313,-14.88599036340065
FF300_MAX_S4-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,ff300_max_s4,19.914865662346706,-4.634071460621609
Z500_P-VDG-2021121000-1-2021121300-060,VDG-2021121000-1,2021121300,60,z500_p,49949.23952396718,-709.0320403835649
TTE-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,tte,0.0,537.232811545779
MSLP_MIN_P-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,mslp_min_p,97387.42044444445,793.8835555555561
FF10M_MAX_S4-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,ff10m_max_s4,18.959245460664,-9.14025592770754
FF925_MAX_S4-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,ff925_max_s4,23.584474063935062,-12.343344271034251
FF300_MAX_S4-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,ff300_max_s4,14.793187514066664,-2.230250103400067
Z500_P-VDG-2021121000-1-2021121300-066,VDG-2021121000-1,2021121300,66,z500_p,49974.89603643535,-405.85744862103456
TTE-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,tte,0.0,697.9656785298132
MSLP_MIN_P-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,mslp_min_p,97649.19342222222,972.0643902777811
FF10M_MAX_S4-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,ff10m_max_s4,13.938830166133673,-4.347102781202672
FF925_MAX_S4-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,ff925_max_s4,16.957245134743975,-4.926803623918131
FF300_MAX_S4-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,ff300_max_s4,14.84805110856214,1.164371884954443
Z500_P-VDG-2021121000-1-2021121300-072,VDG-2021121000-1,2021121300,72,z500_p,50201.26766485645,-261.671892279468
TTE-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,tte,0.0,36.38529359726469
MSLP_MIN_P-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,mslp_min_p,96859.6035124035,-3.348589287517825
FF10M_MAX_S4-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,ff10m_max_s4,20.329295673969906,0.22853837414498557
FF925_MAX_S4-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,ff925_max_s4,25.46211727055368,-0.06819848629118752
FF300_MAX_S4-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,ff300_max_s4,17.401193760291427,2.037891810363913
Z500_P-VDG-2021121000-1-2021121400-000,VDG-2021121000-1,2021121400,0,z500_p,48724.5539523238,-490.28494489891455
TTE-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,tte,0.0,31.961043508822055
MSLP_MIN_P-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,mslp_min_p,96838.53933714287,-50.62280511971039
FF10M_MAX_S4-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,ff10m_max_s4,20.640998082771954,-0.38883744372744644
FF925_MAX_S4-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,ff925_max_s4,26.405038613006727,-1.0947279750360437
FF300_MAX_S4-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,ff300_max_s4,18.733050440568224,0.6968980944006127
Z500_P-VDG-2021121000-1-2021121400-006,VDG-2021121000-1,2021121400,6,z500_p,48905.155762568844,-599.664402332528
TTE-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,tte,0.0,60.000043315038106
MSLP_MIN_P-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,mslp_min_p,97020.6343201393,-5.594762748311041
FF10M_MAX_S4-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,ff10m_max_s4,18.51718839041359,-0.11369655407290935
FF925_MAX_S4-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,ff925_max_s4,23.374767370400686,-0.5572463766753266
FF300_MAX_S4-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,ff300_max_s4,20.460646587979898,2.870929693540905
Z500_P-VDG-2021121000-1-2021121400-012,VDG-2021121000-1,2021121400,12,z500_p,49090.79485833026,-518.5014558305265
TTE-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,tte,0.0,67.78911496951524
MSLP_MIN_P-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,mslp_min_p,97118.37829666608,-23.019764647935517
FF10M_MAX_S4-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,ff10m_max_s4,17.08903661321997,0.8331947604745196
FF925_MAX_S4-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,ff925_max_s4,21.466894204843538,1.0688168965151768
FF300_MAX_S4-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,ff300_max_s4,25.845333593723026,2.6954994422899716
Z500_P-VDG-2021121000-1-2021121400-018,VDG-2021121000-1,2021121400,18,z500_p,49426.3719677836,-596.8713276722046
TTE-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,tte,0.0,30.505717607853086
MSLP_MIN_P-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,mslp_min_p,97155.93682655154,-87.91387371174642
FF10M_MAX_S4-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,ff10m_max_s4,16.82528077889908,1.4129637442157836
FF925_MAX_S4-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,ff925_max_s4,21.078119837392787,1.5835175204174625
FF300_MAX_S4-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,ff300_max_s4,29.350741000000244,-1.0903177727720994
Z500_P-VDG-2021121000-1-2021121400-024,VDG-2021121000-1,2021121400,24,z500_p,49786.46542443516,-852.5994083191181
TTE-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,tte,0.0,33.922316411479514
MSLP_MIN_P-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,mslp_min_p,97091.03530042284,-10.209044192015426
FF10M_MAX_S4-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,ff10m_max_s4,18.215280079023774,-1.6448741568859795
FF925_MAX_S4-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,ff925_max_s4,23.43112084210956,-3.2559577175002445
FF300_MAX_S4-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,ff300_max_s4,24.70973876398718,-0.047965165429630474
Z500_P-VDG-2021121000-1-2021121400-030,VDG-2021121000-1,2021121400,30,z500_p,49703.13064732175,-680.8003783912864
TTE-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,tte,0.0,23.902007258949286
MSLP_MIN_P-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,mslp_min_p,97207.38880503176,50.70449111083872
FF10M_MAX_S4-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,ff10m_max_s4,19.747482257361764,-3.9644002325994325
FF925_MAX_S4-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,ff925_max_s4,25.68335123123313,-7.106241999639835
FF300_MAX_S4-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,ff300_max_s4,19.914865662346706,-1.1027488706344748
Z500_P-VDG-2021121000-1-2021121400-036,VDG-2021121000-1,2021121400,36,z500_p,49949.23952396718,-709.9279497876778
TTE-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,tte,0.0,62.639990231396574
MSLP_MIN_P-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,mslp_min_p,97387.42044444445,172.60088888889004
FF10M_MAX_S4-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,ff10m_max_s4,18.959245460664,-0.7099607208221848
FF925_MAX_S4-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,ff925_max_s4,23.584474063935062,-0.6606151187236904
FF300_MAX_S4-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,ff300_max_s4,14.793187514066664,2.5709968534531047
Z500_P-VDG-2021121000-1-2021121400-042,VDG-2021121000-1,2021121400,42,z500_p,49974.89603643535,-464.26548203486163
TTE-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,tte,0.0,85.62636277320075
MSLP_MIN_P-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,mslp_min_p,97649.19342222222,234.62760514706315
FF10M_MAX_S4-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,ff10m_max_s4,13.938830166133673,3.91363053773609
FF925_MAX_S4-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,ff925_max_s4,16.957245134743975,5.440198952773017
FF300_MAX_S4-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,ff300_max_s4,14.84805110856214,1.568294957182724
Z500_P-VDG-2021121000-1-2021121400-048,VDG-2021121000-1,2021121400,48,z500_p,50201.26766485645,-398.58899677150475
TTE-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,tte,0.0,29.193740786550393
MSLP_MIN_P-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,mslp_min_p,97155.93682655154,1.1129862463567406
FF10M_MAX_S4-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,ff10m_max_s4,16.82528077889908,0.9011256628809363
FF925_MAX_S4-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,ff925_max_s4,21.078119837392787,1.0612007769224796
FF300_MAX_S4-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,ff300_max_s4,29.350741000000244,-1.326516369948763
Z500_P-VDG-2021121000-1-2021121500-000,VDG-2021121000-1,2021121500,0,z500_p,49786.46542443516,-810.3724101603366
TTE-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,tte,0.0,42.08478561026494
MSLP_MIN_P-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,mslp_min_p,97091.03530042284,13.515959366210154
FF10M_MAX_S4-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,ff10m_max_s4,18.215280079023774,-0.5489935465612739
FF925_MAX_S4-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,ff925_max_s4,23.43112084210956,-1.2947929881011433
FF300_MAX_S4-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,ff300_max_s4,24.70973876398718,-0.2993794265236076
Z500_P-VDG-2021121000-1-2021121500-006,VDG-2021121000-1,2021121500,6,z500_p,49703.13064732175,-634.8262959435451
TTE-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,tte,0.0,18.38061603738717
MSLP_MIN_P-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,mslp_min_p,97207.38880503176,26.1183667286532
FF10M_MAX_S4-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,ff10m_max_s4,19.747482257361764,-0.3821177161198328
FF925_MAX_S4-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,ff925_max_s4,25.68335123123313,-1.370940620135439
FF300_MAX_S4-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,ff300_max_s4,19.914865662346706,-0.5882263230230862
Z500_P-VDG-2021121000-1-2021121500-012,VDG-2021121000-1,2021121500,12,z500_p,49949.23952396718,-686.9739406786175
TTE-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,tte,0.0,32.38810685278864
MSLP_MIN_P-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,mslp_min_p,97387.42044444445,27.932317460305057
FF10M_MAX_S4-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,ff10m_max_s4,18.959245460664,-0.30481379514405305
FF925_MAX_S4-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,ff925_max_s4,23.584474063935062,-0.2788544395010497
FF300_MAX_S4-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,ff300_max_s4,14.793187514066664,0.030653768266876824
Z500_P-VDG-2021121000-1-2021121500-018,VDG-2021121000-1,2021121500,18,z500_p,49974.89603643535,-493.5798155359298
TTE-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,tte,0.0,40.9090049535913
MSLP_MIN_P-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,mslp_min_p,97649.19342222222,46.58722681623476
FF10M_MAX_S4-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,ff10m_max_s4,13.938830166133673,-0.21943496486245095
FF925_MAX_S4-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,ff925_max_s4,16.957245134743975,1.2409545904168517
FF300_MAX_S4-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,ff300_max_s4,14.84805110856214,-0.09209538651079185
Z500_P-VDG-2021121000-1-2021121500-024,VDG-2021121000-1,2021121500,24,z500_p,50201.26766485645,-479.2429836335141
TTE-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,tte,0.0,23.173705957296907
MSLP_MIN_P-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,mslp_min_p,97649.19342222222,5.681577777781058
FF10M_MAX_S4-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,ff10m_max_s4,13.938830166133673,-0.00694037415332005
FF925_MAX_S4-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,ff925_max_s4,16.957245134743975,-0.48150005186132105
FF300_MAX_S4-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,ff300_max_s4,14.84805110856214,0.09899206194671528
Z500_P-VDG-2021121000-1-2021121600-000,VDG-2021121000-1,2021121600,0,z500_p,50201.26766485645,-477.0391411904711
TTE-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,tte,0.0,19.577456182269703
MSLP_MIN_P-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,mslp_min_p,95780.03064878198,275.97271435530274
FF10M_MAX_S4-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,ff10m_max_s4,21.35149908951849,0.02296287332656277
FF925_MAX_S4-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,ff925_max_s4,29.134832422767737,-0.7481409708967952
FF300_MAX_S4-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,ff300_max_s4,28.29974352871386,-2.883727855146141
Z500_P-VDG-2021121000-2-2021122900-030,VDG-2021121000-2,2021122900,30,z500_p,50214.221418814974,-568.0085260805572
TTE-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,tte,0.0,49.57841869318364
MSLP_MIN_P-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,mslp_min_p,95637.2948532245,162.7660302537697
FF10M_MAX_S4-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,ff10m_max_s4,22.8114540390454,-1.0637459486500092
FF925_MAX_S4-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,ff925_max_s4,31.182381149211896,-0.8062998756325257
FF300_MAX_S4-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,ff300_max_s4,20.741684496426938,0.932718590450385
Z500_P-VDG-2021121000-2-2021122900-036,VDG-2021121000-2,2021122900,36,z500_p,49842.38291076643,-481.57154420306324
TTE-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,tte,0.0,59.35499089432871
MSLP_MIN_P-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,mslp_min_p,95617.32669440002,-139.29817884444492
FF10M_MAX_S4-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,ff10m_max_s4,20.374440931201292,4.623533200813359
FF925_MAX_S4-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,ff925_max_s4,28.18016256152223,4.072283076268057
FF300_MAX_S4-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,ff300_max_s4,27.37288591376359,0.5534164828021595
Z500_P-VDG-2021121000-2-2021122900-042,VDG-2021121000-2,2021122900,42,z500_p,49577.508248733764,-449.3212386121013
TTE-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,tte,0.0,136.77798378994086
MSLP_MIN_P-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,mslp_min_p,95678.37853029378,107.1667424335028
FF10M_MAX_S4-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,ff10m_max_s4,20.39959905525737,-0.9767669451309935
FF925_MAX_S4-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,ff925_max_s4,25.928292503871802,0.2779576182351988
FF300_MAX_S4-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,ff300_max_s4,27.1788988155516,0.7242410832212798
Z500_P-VDG-2021121000-2-2021122900-048,VDG-2021121000-2,2021122900,48,z500_p,49532.39192784811,-588.1094953933716
TTE-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,tte,0.0,332.88133146026985
MSLP_MIN_P-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,mslp_min_p,95828.30238095239,-273.1308786049776
FF10M_MAX_S4-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,ff10m_max_s4,26.26620724642496,-8.141045542408868
FF925_MAX_S4-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,ff925_max_s4,34.723350316361376,-10.181762029934191
FF300_MAX_S4-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,ff300_max_s4,28.91824809778264,-2.0368902397808917
Z500_P-VDG-2021121000-2-2021122900-054,VDG-2021121000-2,2021122900,54,z500_p,49904.74048989952,-1130.3889895115935
TTE-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,tte,0.0,129.45956999170195
MSLP_MIN_P-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,mslp_min_p,96378.16412793862,-342.08595349242387
FF10M_MAX_S4-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,ff10m_max_s4,20.29392107659143,-0.5210292072521732
FF925_MAX_S4-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,ff925_max_s4,26.6576368938176,0.8187478332849167
FF300_MAX_S4-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,ff300_max_s4,22.7511359920674,2.916169535306519
Z500_P-VDG-2021121000-2-2021122900-060,VDG-2021121000-2,2021122900,60,z500_p,50102.99350807372,-1107.4706520103427
TTE-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,tte,0.0,212.31113859194653
MSLP_MIN_P-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,mslp_min_p,96537.15663098742,-246.64503404745483
FF10M_MAX_S4-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,ff10m_max_s4,23.08277802941407,-3.256241879216894
FF925_MAX_S4-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,ff925_max_s4,30.867383336956966,-3.743121553473369
FF300_MAX_S4-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,ff300_max_s4,19.771329536564615,1.3852694591945394
Z500_P-VDG-2021121000-2-2021122900-066,VDG-2021121000-2,2021122900,66,z500_p,49996.04860530735,-836.3775864129202
TTE-VDG-2021121000-2-2021122900-072,VDG-2021121000-2,2021122900,72,tte,0.0,384.33528231168316
MSLP_MIN_P-VDG-2021121000-2-2021122900-072,VDG-2021121000-2,2021122900,72,mslp_min_p,96906.54082789348,-309.02370266703656
FF10M_MAX_S4-VDG-2021121000-2-2021122900-072,VDG-2021121000-2,2021122900,72,ff10m_max_s4,23.189328494926304,-2.9905329859289758
